title,url,has_R,has_tidy,has_shiny,has_python,has_rstudio,has_fee
How to Teach Essential Collaboration Skills,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Using the R Package: Recursive Partitioning for Modeling Survey Data (RPMS),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329451,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Exploring the Classification of the Urban-Rural Continuum: Issues and Opportunities,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Causal Inference in the Era of Personalization: Handling Complexity with Simplicity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Analytics for the Small to Medium Business,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Breaking Bad: Giving Negative News Positively,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Role of Mobile Health in Precision Medicine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Advanced Methods in Quantitative Imaging Analysis ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327090,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Career Advice for Statistics Educators in the Health Sciences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Adaptive Design: Challenges in Practice,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Science for Statisticians (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333108,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Applications of Hot Deck Imputation Methods to Survey Data (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333109,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Effective Presentations for Statisticians: Success = (PD)2 (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333107,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Inference in Three Hours, and More Time for the Good Stuff",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multivariable Thinking with Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multivariate Thinking and the Introductory Statistics Course: Preparing Students to Make Sense of a World Full of Observational Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Intro Stats and Intro Data Science: Do We Need Both?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
High-Dimensional Sign Tests for the Direction of a Skewed Single-Spiked Distribution,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Robust Estimation, Efficiency, and Lasso Debiasing",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pivotal Estimation and Confidence Bands for High-Dimensional Linear Models with Error-in-Variables,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MASES: a Nonparametric Dimension Reduction Approach ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maximum Likelihood Estimation of First-Passage Structural Credit Risk Models Correcting for the Survivorship Bias,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Climate Projections, Teleconnections and Estimating Risks for Index-Based Insurance",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326890,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predicting High-Cost Members in the HCCI Database,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sensitivity Analysis in Multilevel Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Assessing Sensitivity to Unmeasured Confounding with Multiple Treatments and a Binary or Survival Outcome: A Bayesian Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Comparison of Bayesian and Monte Carlo Sensitivity Analysis for Unmeasured Confounding,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Causal Inference Using a Bayesian Nonparametric Model with Informative Priors on Sensitivity Parameters,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Imputation Approaches for Animal Movement Modeling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multi-Scale Modeling of Animal Movement and General Behavior Data Using Hidden Markov Models with Hierarchical Structures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Inference for Multistate Step-and-Turn Animal Movement in Continuous Time,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hierarchical Nonlinear Spatio-Temporal Agent-Based Models for Collective Animal Movement,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
What Do We Know About Estimators for the Treatment Policy Estimand?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Performance of Pattern Mixture Model Estimators with and Without Patient-Level Imputation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Undiluting the Treatment Effect,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Constructing Tumor-Specific Gene Regulatory Networks Based on Sample with Tumor Purity Heterogeneity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Multivariate Mixed-Effects Selection Model Framework for Batch-Processed Proteomics Data with Nonignorable Missingness,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Variation and Genetic Control of Protein Abundance in Human Tissues,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A General Framework for Integrating GWAS Data with Molecular Endophenotypes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Versatile and Adaptive Multiple Functional Annotations-Based Association Test of Whole-Genome Sequencing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"A Statistical View on Optimal Transport: Inference, Algorithms, Applications ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Large Numbers of Explanatory Variables,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Fast Algorithm with Minimax Optimal Guarantees for Topic Models with an Unknown Number of Topics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Distinguishing Second Primary Cancers from Metastases: Statistical Challenges in Testing Clonal Relatedness of Tumors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tumor Heterogeneity in Hepatocellular Carcinoma and Intrahepatic Cholangiocarcinoma,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Unsupervised Learning for Deciphering Mutational Signatures in Human Cancer,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predicting Cancer Outcomes from Genomics Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Artificial Intelligence (AI)-Enhanced Applications to Survey-Specific Imputation Tasks to Achieve Time and Cost Efficiencies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predicting Panel Drop-Outs with Machine Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dynamic, Personalized Instruments via Responsive Matrix Sampling with High-Dimensional Covariates",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Comparison of Automatic Algorithms for Occupation Coding,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Use of Machine Learning Methods to Improve the US National Resources Inventory Survey,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harnessing the Power of the Web via R Clients for Web APIs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326587,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"What You Can, Can't, and Shouldn't Do with Social Media Data",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Writing Useful and Maintainable Client Libraries,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harnessing the Power of Open Data on the Web,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hierarchical Spatial Model for Creating Global Maps of Plant Trait Distribution,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Stochastic Generator of Global Monthly Wind Energy with Tukey G-and-H Autoregressive Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Spatial Process Models for High-Dimensional Finite Population Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Large and Non-Stationary Spatial Fields: Quantifying Uncertainty in the Pattern Scaling of Climate Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ingram Olkin: Multivariate Analysis, Inequalities, and Majorization",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333050,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ingram Olkin's Contributions to Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Personal Reminisces About Ingram Olkin,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ingram Olkin: a Mover and Shaker for Women in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Life Cycle View of Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Exploration of Latent Structure in Process Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Joint Modeling Framework Using Responses and Response Times to Track Skill Acquisition: Model Estimation and Application ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Factor Analysis of Multitype Recurrent Events with Applications to Modern Educational Assessment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Variable Selection for Restricted Latent Class Model with an Application in Cognitive Diagnostic Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Identifiability of Restricted Latent Class Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Stochastic Approach for Downscaling Solar Irradiance Data Products,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Computer Model Calibration of Static Systems Using Sequential Monte Carlo Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Changes in Spatiotemporal Precipitation Patterns in Changing Climate Conditions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fusing Multiple Existing Space-Time Land Cover Products,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Compressing Scientific Data: Reducing Storage While Preserving Information,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multivariate Analysis of Sensory and Consumer Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Accelerating Product Development with Virtual Experimentation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Development of a Processed Cheese Food Safety Model Using a Response Surface Design and Parametric Survival Modeling ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Bayesian Hierarchical Model for Integrated Analysis of Consumer Appeal in Affective Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Inference of Transcription Factor Binding Sites in New Cell Types from Open Chromatin and Gene Expression Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Detecting Developmental Expression Switches from Transcriptomic and Epigenomic Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Inferring the Impact of Genetic Variation on Regulatory Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Understanding Gene Regulation Through Graph-Based Posterior Regularization in Structured Probabilistic Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Smoothed EM-Algorithm for Modeling DNA Methylation Profiles from Bisulfite Sequencing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Quantifying the Reliability of Image Replication Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Reproducibility in Functional Neuroimaging Studies Through the Lens of Multiplicity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Neuroconductor: An R Platform for Medical Imaging Analysis""",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329172,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Reproducibility of FDG-PET Standardized Uptake Value (SUV) for Use as an Integral Biomarker in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Estimating Partial Correlations Between Logged HIV-RNA Measurements Subject to Detection Limits,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Measuring Association Between Times from Treatment Initiation to Viral Failure and Regimen Change in HIV-Infected Persons,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Assessing Individual and Disseminated Causal Package Effects in Network HIV Treatment and Prevention Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Considerations When Working with Mathematical Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gaussian Variational Approximation for High-Dimensional State Space Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Inference of Spreading Processes on Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Implicit Copulas from Bayesian Regularized Regression Smoothers,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
